dates,Norway,Algeria,Russia,Azerbaijan,Libya,UK net flows,LNG,EU total,Nord Stream,Ukraine Gas Transit,"Yamal (BY,PL)",Turkstream,Russia (Sudzha)
21.12.2023,272.1,87.4,107.5,30.1,5.8,57.6,328.2,888.7,,58.7,,48.7,43.64854324
22.12.2023,273.1,84.6,92.7,30.1,7.4,63.5,323,874.5,,58,,34.7,42.63603031
23.12.2023,273.7,77.4,95.8,30.1,3.7,46.4,312.2,839.3,,55.3,,40.5,42.8462316
24.12.2023,273.1,69.4,95.8,30.1,3.7,43.4,335.1,850.6,,56.1,,39.8,42.93028051
25.12.2023,273.5,79.1,91.2,30.1,4.2,42.8,344.5,865.5,,55.6,,35.6,42.30795036
26.12.2023,273.1,75.5,94.4,30.1,4.2,44.4,349.4,871.1,,54.8,,39.6,41.4876087
27.12.2023,273.2,143.5,96.1,30.2,4.2,46.2,362.8,956.1,,55.5,,40.5,42.0823671
28.12.2023,273.1,89.7,100.1,33.3,4.2,44,364.2,908.7,,57.8,,42.4,44.24933909
29.12.2023,271.8,88.9,98.3,33.3,4.2,35.7,354.1,886.4,,57.8,,40.5,44.34878347
30.12.2023,271.7,72.5,92.4,33.5,3.2,18.7,308.1,800.1,,55.3,,37.1,42.05330142
31.12.2023,270.7,69.8,93.4,33.5,3.2,17.8,320.9,809.3,,55.4,,38,40.93643689
01.01.2024,273,75.1,78.8,33.5,4.2,21.9,302.2,788.7,,42.1,,36.7,35.52278488
02.01.2024,273.3,77.1,81.8,33.5,4.2,25.9,333.9,829.7,,45.1,,36.7,42.3343195
03.01.2024,273.6,78.8,83.7,33.3,4.2,25.8,329.8,829.2,,44.7,,39,43.22478404
04.01.2024,273.1,64.9,82.5,36.4,5.3,24,324.6,810.7,,44.5,,38,44.3688924
05.01.2024,266.5,79.2,82.6,36.4,6.3,21.6,317.3,809.9,,46,,36.6,44.01948122
06.01.2024,260.3,81.9,81.2,36.9,4.3,23.2,292.5,780.4,,44.3,,36.9,42.34181769
07.01.2024,262.7,81.2,81.4,36.9,3.7,24.6,309.1,799.7,,44.6,,36.9,41.68543444
08.01.2024,260.7,82,86.2,36.9,6.4,23.5,404.1,899.8,,44.4,,41.8,41.86094203
09.01.2024,270.6,80.9,88.9,33.5,7.4,22.9,451.7,955.9,,48.5,,40.4,43.96962531
10.01.2024,260.4,81.5,85.3,35.4,7.4,26.1,449.3,945.4,,47.9,,37.4,44.12982443
11.01.2024,261.7,82.8,88,33.3,4.2,26.6,432.3,929,,49,,39,44.15158515
12.01.2024,255.4,83.1,88.9,33.3,4.2,25.5,407.6,898,,47.7,,41.1,43.61794256
13.01.2024,261,80,87.3,33.3,3.2,26.1,334.6,825.5,,45,,42.3,42.50771385
14.01.2024,261.2,80.3,81,33.3,3.2,27.7,340,826.7,,45.7,,35.3,42.42250809
15.01.2024,259.4,79.3,83.6,33.3,4.3,28.3,384.4,872.6,,46.3,,37.3,42.07880411
16.01.2024,267,83,86.6,33.4,6.4,24.3,367.9,868.6,,47.2,,39.3,44.22878426
17.01.2024,263.3,82.9,87.4,33.3,5.3,26,341.3,839.5,,47.1,,40.4,44.13850236
18.01.2024,264.4,68.1,85.7,33.3,5.3,26.5,343.7,827,,46.5,,39.1,43.94180278
19.01.2024,277.5,57.1,88.1,35.6,5.9,23.3,328,815.4,,47.6,,40.5,44.14955018
20.01.2024,276.3,65.7,88.5,37.5,5.8,21.3,321.4,816.5,,46.9,,41.6,43.96504887
21.01.2024,276.8,60.8,85,38.6,5.8,27.6,318.7,813.3,,45,,40,42.21127189
22.01.2024,277.4,74.3,88.7,38.6,10.6,22.7,331.1,843.4,,45.9,,42.8,42.08833669
23.01.2024,267.9,67.9,87.4,35.3,7.4,21.4,342,829.3,,45.5,,41.9,43.73449482
24.01.2024,273.9,67.2,88.4,37.8,5.8,23.3,317.8,814.2,,46.9,,41.5,43.88992408
25.01.2024,275.4,67.8,87.2,37.8,3.2,17.9,343.1,832.4,,45.3,,41.9,44.33235582
26.01.2024,277.8,69.5,86.8,33.5,5.3,16.7,343.1,832.7,,45.2,,41.6,44.02550813
27.01.2024,273.4,67.5,87.4,34.6,3.7,11.5,328.9,807,,46,,41.4,43.78828124
28.01.2024,273.9,67.5,85.2,34.6,3.7,14.9,300.9,780.7,,46.3,,38.9,43.64422877
29.01.2024,274.8,69.7,87.1,35.1,7.4,23.7,339.2,837,,44.9,,42.2,43.88310314
30.01.2024,274.6,88.3,88.1,31.5,6.4,21.2,337.7,847.8,,45.6,,42.5,44.03900135
31.01.2024,269.3,95.8,89.1,33.5,6.3,19.7,344.5,858.3,,46.2,,42.9,44.01213083
01.02.2024,271.1,97.6,86.9,33.5,4.2,19.9,338.1,851.2,,44.4,,42.5,43.43781427
02.02.2024,277.3,87.8,86.2,33.4,4.2,20.5,324.9,834.3,,45,,41.2,44.54481334
03.02.2024,264.5,69,89.2,33.4,3.2,16,289.5,764.8,,45.3,,44,43.84851663
04.02.2024,235.9,69.8,85.2,33.5,3.2,13.1,289.2,729.8,,43.4,,41.8,43.27482995
05.02.2024,239.7,85.8,86.9,33.4,6.3,13.2,319.5,784.9,,44.6,,42.2,43.53968416
06.02.2024,241.8,86.2,85.4,33.5,4.2,19.9,323.4,794.5,,43.5,,41.9,43.93513227
07.02.2024,249.2,71.1,86,34,4.2,20.5,328.4,793.5,,44.2,,41.8,44.50310383
08.02.2024,253.6,70.3,85.2,38.1,4.2,19.9,344.2,815.5,,43.4,,41.9,43.70620904
09.02.2024,273.1,73.2,90.5,38.1,5.3,20.1,310.1,810.5,,44.4,,46.1,43.60643801
10.02.2024,273.8,63.1,87.2,38.1,4.2,19.2,280.9,766.5,,44.4,,42.8,44.28653226
11.02.2024,277.5,62.4,84.1,38.1,4.3,16.3,282.5,765.1,,42.3,,41.8,43.03686536
12.02.2024,275.5,68.2,88,38.1,5.4,19.4,328.4,822.9,,42.8,,45.3,43.5287902
13.02.2024,276,73,89.5,38,7.5,24.2,324.2,832.4,,44.8,,44.7,43.76833456
14.02.2024,276.9,75.6,85.3,38,6.4,19.2,312.9,814.3,,44.7,,40.6,44.49058414
15.02.2024,266.8,80.8,85.2,38,6.4,22.2,306.7,806.1,,44.7,,40.6,43.79602948
16.02.2024,271,80.9,84.5,38,7.5,22.4,311.3,815.5,,42.9,,41.6,43.8117048
17.02.2024,276.8,76.9,87.9,34.9,3.7,27.3,301.8,809.4,,46,,41.9,43.85725729
18.02.2024,273.6,76.4,87.2,34.9,3.7,31.6,301,808.4,,45.3,,41.9,43.40789694
19.02.2024,271,79.3,84,34.9,3.2,25.5,378.1,876,,42.4,,41.6,42.22561704
20.02.2024,269.8,70.4,88.7,34.9,3.2,28.1,392.5,887.6,,44.1,,44.6,43.38880367
21.02.2024,257.1,73.1,89.3,34.9,5.3,14.5,388.4,862.7,,44.5,,44.9,44.1541102
22.02.2024,261.5,74.9,87.3,35,5.8,16.2,364,844.7,,43.9,,43.4,43.8774229
23.02.2024,271.6,76.6,45.6,34.9,5.8,19.9,337.6,792.1,,3,,42.6,44.09968223
24.02.2024,175,76.7,85.8,34.7,5.3,21.8,345.3,744.6,,43.5,,42.3,43.96916335
25.02.2024,274,72.9,86.4,34.7,2.1,17,354.2,841.4,,44.7,,41.7,43.1928655
26.02.2024,273.3,73.1,86.7,34.8,5.3,19.6,375.2,867.9,,44.6,,42.1,42.83070892
27.02.2024,270.6,79.9,87.7,34.4,5.3,19.5,389.7,887.2,,45.4,,42.3,43.92801902
28.02.2024,262.9,74.1,88,32.3,5.3,16.7,394.5,873.8,,45.3,,42.7,44.27056688
29.02.2024,260.8,75.6,89.7,34.4,5.3,17.8,384.4,868.1,,48.6,,41.1,43.55337371
01.03.2024,266.1,86.9,84.6,34.5,5.3,15.4,380,872.8,,41.4,,43.2,43.9931809
02.03.2024,259.9,85.6,84.4,34.5,3.7,10.8,375.5,854.4,,42.2,,42.2,44.00012897
03.03.2024,266.6,86.8,82.6,34.5,3.7,12.8,369.7,856.7,,41.1,,41.5,43.47769814
04.03.2024,273,91.8,83.7,34.5,5.3,15.2,381,884.6,,40.4,,43.3,43.47662907
05.03.2024,265,91.9,87.1,34.5,7.4,17.3,400.6,903.8,,41.8,,45.3,44.0384381
06.03.2024,267.4,92.2,89.9,34.5,6.3,9.3,374.3,874.1,,42.6,,47.3,43.73476136
07.03.2024,270.4,92.1,89.7,34.6,5.3,11.5,366.8,870.3,,42.3,,47.5,43.70126803
08.03.2024,273.5,92.8,89.4,35.3,3.7,12.8,363.6,871.3,,42.7,,46.8,44.59091454
09.03.2024,273.6,92.5,87.8,35.9,3.2,14,340.6,847.5,,42.2,,45.6,44.35441007
10.03.2024,260.7,92.4,86.8,35.9,3.2,17.8,343.4,840,,41.7,,45.1,43.57489448
11.03.2024,256,92.8,87.4,35.9,5.3,13.8,370.9,862.1,,41.6,,45.8,43.15360773
12.03.2024,266,93.1,89.1,35.4,7.4,17.4,380,888.4,,42.2,,46.8,43.52553339
13.03.2024,259.6,93,90.8,35.6,7.4,19.1,359.5,865.1,,42.3,,48.5,44.18345525
14.03.2024,269.6,93.9,88.6,35.6,7.4,15.6,354,864.7,,42.1,,46.5,44.72329632
15.03.2024,262,94.4,87.1,35.6,5.3,20.1,345.8,850.2,,42.1,,44.9,44.86300609
16.03.2024,250.9,92.6,87.4,35.6,4.2,15.9,322,808.7,,42.1,,45.4,43.80264358
17.03.2024,257.8,93.3,86.9,35.6,4.2,12.4,324.8,815.1,,41.7,,45.2,43.99998948
18.03.2024,265.3,93.1,90,35.6,6.9,11.9,335.1,838,,41.8,,48.2,43.44415784
19.03.2024,259.4,97.9,93.5,35.6,7.9,17.2,356.1,867.6,,43.2,,50.2,44.06894358
20.03.2024,258.1,101.8,95.2,35.6,6.3,18,346,861,,43,,52.2,43.41809714
21.03.2024,247.9,102.1,95.9,35.1,5.3,15.2,346.4,847.9,,42.8,,53.1,44.21531198
22.03.2024,252.5,102.3,93.2,35.6,5.3,13.4,340.6,842.9,,42.2,,51,44.16063331
23.03.2024,266.7,101.7,89.7,34.3,4.2,13.2,313.3,823.1,,42.3,,47.4,43.73687019
24.03.2024,268.1,101.5,87.2,34.3,4.2,17.8,307.3,820.5,,42,,45.3,43.62391647
25.03.2024,266,94,91.5,34.2,6.4,18.4,333.4,843.9,,42.1,,49.5,43.89791431
26.03.2024,272,95.4,92.2,35.6,6.4,20.1,335.8,857.5,,43.1,,49.2,43.582946
27.03.2024,271.7,94.5,93.5,35.6,6.4,18.7,333.3,853.7,,42.6,,50.9,44.22437658
28.03.2024,267.8,98.8,91.3,35.3,7.4,22.6,299.9,823,,43.2,,48.1,44.47231866
29.03.2024,271.1,99.2,86.5,35.6,8.5,19.3,293.7,813.9,,41.9,,44.6,44.22954558
30.03.2024,259.3,86.2,80.7,35.6,5.3,19.7,282.9,769.7,,41,,39.7,42.10848153
31.03.2024,270.2,83.9,78.7,35.6,5.3,24.3,269.2,767.2,,42.4,,36.3,45.39462302
01.04.2024,263.7,81.9,75,35.6,5.3,35.3,283.1,779.9,,41.1,,33.9,43.84859688
02.04.2024,261.8,100.9,77.8,35.6,5.3,31.2,341.4,854,,40.8,,37,42.2325622
03.04.2024,264.2,108.9,83.6,35.6,8.5,33.5,365,899.3,,41.6,,42,43.58455377
04.04.2024,264.8,109,84.6,32.4,8,34.3,371.3,904.4,,43.3,,41.3,44.38984389
05.04.2024,264.6,108.7,83.3,33.8,8,44.5,361.3,904.2,,43.9,,39.4,44.27380298
06.04.2024,272,88.3,79,32.4,5.3,39.2,347.4,863.6,,43.6,,35.4,43.73336959
07.04.2024,262.3,89.8,76.9,32.4,5.3,34.2,355,855.8,,42.4,,34.5,43.64260576
08.04.2024,260.6,110,77,32.4,6.4,39.6,337.9,863.8,,39.9,,37.1,43.70325289
09.04.2024,263.1,103.3,79.2,32.4,8,35.5,342.1,863.6,,44,,35.2,43.69627081
10.04.2024,264.3,103,78.6,32.4,8,43.8,348.9,879,,42.3,,36.4,44.55037129
11.04.2024,272.8,103.2,79.6,30.2,9,40.8,344.4,880,,40.7,,38.9,44.25408546
12.04.2024,271.3,103.9,80.6,30.2,9,36.6,346.5,878.1,,43.7,,37,44.19984585
13.04.2024,268.7,101.1,79.3,30.2,6.9,30.3,362.2,878.6,,42.4,,37,44.54487637
14.04.2024,259.8,101.1,80,30.2,6.9,29.7,363.2,870.8,,43.2,,36.8,44.21061941
15.04.2024,255,98.7,82.5,32.3,9,26.4,364.5,868.4,,42.6,,39.9,43.84479782
16.04.2024,257,100.9,88.4,35.6,8,29.3,359.4,878.6,,42.5,,46,44.60065317
17.04.2024,265.7,101.5,94,34.7,9,26.8,367.2,899,,40.7,,53.4,44.63946327
18.04.2024,275,102.1,95.8,35.6,7.4,25.1,337.1,878.1,,41.3,,54.5,46.37286735
19.04.2024,273.1,102.9,92.8,33.2,5.3,28.7,321.6,857.6,,41.7,,51.1,44.12811702
20.04.2024,263.5,102.1,85.8,34.1,5.3,28.8,340.9,860.4,,42,,43.7,44.55803236
21.04.2024,259.3,102.8,85.3,34.1,5.3,28.6,353.4,868.8,,42,,43.3,43.89147681
22.04.2024,260.1,103.2,91.5,34.1,9.5,26.5,390.2,915.1,,41.6,,49.8,43.89308772
23.04.2024,253.9,104,88.8,34.7,5.3,29,397.6,913.2,,46.4,,42.4,44.36514841
24.04.2024,251.9,97.9,86.4,32.8,6.9,27.9,396.8,900.6,,46.6,,39.8,44.33495101
25.04.2024,249,96.5,89.6,32.5,8.4,21.8,387.4,885.3,,46.3,,43.3,44.37921215
26.04.2024,267,95.6,89.7,35.6,8.4,18.3,360.9,875.6,,42.4,,47.3,44.53515256
27.04.2024,254.7,101.6,84,35.6,4.7,17.2,348.5,846.4,,42.1,,41.9,44.84866348
28.04.2024,252.9,101,77.6,35.6,4.7,10,355.2,837,,42,,35.6,44.33981756
29.04.2024,264.3,102.1,86.3,35.6,9,16.6,367.2,881,,46.9,,39.4,43.96056103
30.04.2024,262.9,93.9,80.6,35.6,10.1,17.3,358.3,858.7,,41.8,,38.7,44.56446937
01.05.2024,271.1,93.5,80.1,35.5,10.6,21,305.1,816.9,,44.2,,35.9,44.6170245
02.05.2024,267.3,99.2,82.4,35.6,10.6,29.4,327.4,851.9,,44.8,,37.6,44.29765552
03.05.2024,267.5,97.2,82.5,35.6,9.5,27.3,331.7,851.3,,44.4,,38.1,44.49512036
04.05.2024,269.9,96,82.3,35.6,6.3,26.8,307.3,824.3,,44.1,,38.2,44.61415013
05.05.2024,268.2,93.3,81.6,35,6.3,23.7,304.2,812.3,,44.2,,37.3,44.65141124
06.05.2024,268.2,95.1,84.4,33.5,8.5,29.2,284,802.9,,44,,40.3,44.08635098
07.05.2024,268.7,97,86.3,35.6,6.4,33.7,291.4,819.1,,44.2,,42.1,44.07658365
08.05.2024,267.9,98.1,87.3,35.6,6.4,34.2,286.6,816,,44.4,,42.9,44.85094658
09.05.2024,263.4,98.3,89.1,35.6,6.4,32.8,325.7,851.3,,45,,44.1,44.95609962
10.05.2024,264.1,98.2,86.6,35.6,6.4,46.9,315.8,853.6,,44.1,,42.5,44.44006995
11.05.2024,262.2,91.9,86.1,34.3,4.3,52.7,319.7,851.2,,45,,41.1,45.06958808
12.05.2024,264.9,79.9,86,35.4,4.3,58.7,320.1,849.4,,44.9,,41.1,44.57316138
13.05.2024,261.3,97.5,89.6,36.6,6.4,59.9,329.6,880.9,,43.6,,46,44.14049971
14.05.2024,261.8,97.4,93.7,36.7,6.4,61.8,324.8,882.6,,44.2,,49.5,44.9387403
15.05.2024,261.8,97,92.3,32.1,6.4,49.3,321.2,860,,43.4,,49,44.56874193
16.05.2024,261.8,98.4,94.1,35.4,5.4,43.7,293.2,831.9,,44,,50.1,45.73244178
17.05.2024,261.9,98.8,93.9,35.4,4.3,44.1,284.8,823.2,,44.2,,49.7,46.27311797
18.05.2024,261.5,88.6,89.9,35.4,3.2,59.2,274.8,812.8,,44.3,,45.6,46.07829547
19.05.2024,264.8,87.5,89.4,35.4,3.2,58.1,276.1,814.4,,44.3,,45,44.79159125
20.05.2024,261.7,87.9,92.1,35.4,4.3,52.3,267,800.8,,42.9,,49.2,44.15219417
21.05.2024,147.6,88.1,95.2,35.6,3.2,38.1,308.1,715.8,,43,,52.2,44.42508848
22.05.2024,214.6,92.1,94.5,35.7,3.2,56.6,279.4,776.1,,42.6,,51.9,44.43661771
23.05.2024,256.3,97.5,100,35.6,3.2,43.3,315.7,851.6,,45.3,,54.7,44.5100315
24.05.2024,259.8,96.5,102.6,35.6,2.1,36,321.5,854.2,,47,,55.6,44.22501546
25.05.2024,260.5,94.3,98.9,35.6,0,38.9,285.2,813.4,,43.7,,55.2,44.59095028
26.05.2024,259.3,95.1,96.1,35.6,0,40.2,284.9,811.1,,43.4,,52.7,44.10647948
27.05.2024,260.9,95.6,101.5,35.6,1.1,46.7,282.7,824,,46.1,,55.4,44.1380384
28.05.2024,255,96.4,102.6,35.6,1.1,47.6,290.6,828.9,,46.6,,56,44.42632373
29.05.2024,258.6,96.3,101.9,34.8,1.1,43,278.7,814.3,,48,,53.9,44.40276301
30.05.2024,242.7,95.1,103.5,35.6,1.1,54.9,279.8,812.7,,49.9,,53.6,43.98958875
31.05.2024,258.8,94.3,105.4,35.6,1,55.3,300.9,851.3,,51.5,,53.8,45.04855345
01.06.2024,262.9,91,92.6,35.6,0,42.1,245.3,769.4,,49,,43.6,44.72236416
02.06.2024,255.2,92.2,94.2,35.6,0,39.7,247.4,764.4,,48.9,,45.3,44.17729724
03.06.2024,248,92.6,99.4,35.5,3,41.2,263,782.7,,50.4,,49,43.64479296
04.06.2024,260,91.1,50.8,35.5,5.4,27.6,288.8,759.2,,48.7,,2,44.43478469
05.06.2024,266.1,91.9,45.4,35.6,5.3,38.2,277.5,760,,45.4,,0,44.4382307
06.06.2024,272.3,90.3,46.3,35.6,5.3,38.1,301.1,789,,46.3,,0,45.12455011
07.06.2024,270.9,91.2,47.4,35.6,5.3,39.8,287.3,777.4,,47.4,,0,45.10601654
08.06.2024,270.8,90.5,46.7,35.7,1.1,36.3,244.1,725.1,,46.7,,0,44.91913276
09.06.2024,265,92,60.8,35.6,1.1,42,253.6,750.2,,46.6,,14.2,44.22106026
10.06.2024,267.9,90.8,66.6,35.6,2.2,52.3,261.2,776.6,,48.3,,18.3,44.11844512
11.06.2024,267.6,90.6,96.7,35.6,4.3,49.1,243,786.9,,50.3,,46.4,44.37571463
12.06.2024,271.9,90.6,97.5,35.6,3.2,43.6,283.1,825.4,,46.1,,51.3,44.25082339
13.06.2024,270,91.7,98.6,35.6,0,37.8,278.1,811.9,,46.9,,51.8,45.75562447
14.06.2024,267.9,92,99.4,35.6,0,51.1,298.9,844.8,,46.7,,52.6,44.60405563
15.06.2024,272.1,92.4,95.3,35.6,0,46.6,269.9,811.9,,46.7,,48.6,44.88855589
16.06.2024,276.1,92.5,94.8,35.6,0,41.8,262.2,803.1,,46.1,,48.8,44.96202621
17.06.2024,274.1,93.7,97.1,35.6,0,48.3,266.6,815.4,,45.4,,51.8,44.34377041
18.06.2024,269.5,92.8,96,35.6,0,42,293.3,829.2,,46.3,,49.7,44.44512269
19.06.2024,269.5,88.8,99.8,35.6,2.1,53.3,287.7,836.8,,50.9,,48.8,44.65505988
20.06.2024,271.3,87,102.9,35.6,2.3,54.6,279,832.7,,51.4,,51.5,44.56304049
21.06.2024,269,88,99.4,35.6,2.1,54.9,279.3,828.2,,48,,51.4,45.42662042
22.06.2024,270.8,88.4,99.8,35.6,1.1,49.2,258.2,803.1,,46.9,,52.9,45.3793529
23.06.2024,272,89.8,98.4,35.5,1.1,45.8,247,789.6,,47,,51.4,48.50635892
24.06.2024,275.6,28.8,101,35.5,0,54.7,259.2,754.8,,46.6,,54.4,44.80813005
25.06.2024,275.7,89.4,104,35.2,4.3,55.1,252.7,816.3,,49.6,,54.3,44.41141447
26.06.2024,272.4,89.7,103.5,34.8,3.2,58.3,269.6,831.3,,51.9,,51.6,44.74076403
27.06.2024,269.3,88.9,97.6,35.6,3.2,61.4,290.9,846.8,,47.8,,49.8,44.12718401
28.06.2024,263.8,87.2,99.8,35.6,3.2,66.8,287,843.5,,49.7,,50.1,43.29523672
29.06.2024,267.9,92.4,95.9,35.6,1.1,63.4,253.9,810.1,,48.7,,47.2,43.47180584
30.06.2024,265.2,88.8,94.2,35.6,1.1,62,249.9,796.7,,48.6,,45.6,45.7101947
01.07.2024,264,82.6,93.1,35.6,2.1,63.3,274.7,815.5,,43.8,,49.3,88.16364017
02.07.2024,208.4,81,92.7,16.3,2.1,63.8,271.3,735.7,,43,,49.7,44.04923495
03.07.2024,263.8,77.2,93.2,35.6,3.7,61.1,291.8,826.4,,43.5,,49.8,44.17826163
04.07.2024,265.1,76.4,94.9,35.7,3.7,64,276,815.9,,44.1,,50.9,44.05654228
05.07.2024,264.1,77.2,94.1,35.6,3.2,65.2,277.9,817.4,,43.2,,50.9,44.17428228
06.07.2024,262.2,73.1,89.9,35.6,1.1,60.5,240.8,763.1,,43.3,,46.6,43.96635763
07.07.2024,264.3,73.2,90.4,35.6,1.1,64.1,243.7,772.3,,44,,46.4,43.51848983
08.07.2024,266.9,89.9,91.5,35.6,2.1,63.2,291.8,841,,43,,48.5,43.85976379
09.07.2024,265.7,90.8,93.3,35.6,2.1,64.3,294.2,846.1,,42.9,,50.3,43.82014315
10.07.2024,267.9,91.6,93.5,35.6,2.1,63.5,276.4,830.8,,44.3,,49.2,44.22573324
11.07.2024,266.2,91.1,92.6,35.7,4.3,63.5,284.9,838.2,,44.2,,48.4,43.95763911
12.07.2024,264.2,90.7,93.4,35.6,2.1,65.3,283.2,834.5,,44.7,,48.8,44.03799228
13.07.2024,265.2,71.5,92.9,35.6,1.1,65.3,236.6,768.1,,44.7,,48.2,43.99282011
14.07.2024,264.3,71,92.3,35.6,1.1,65.4,245.3,775,,45.1,,47.2,43.75277599
15.07.2024,268.6,88.8,94,35.6,2.1,65.9,273.1,828,,44.4,,49.6,43.45392321
16.07.2024,269.6,89.7,93.8,35.6,6.4,66.9,270.7,832.7,,43.9,,49.8,44.00418175
17.07.2024,269.3,91.1,95,35.6,2.1,62.7,284.5,840.3,,45.6,,49.4,43.94066298
18.07.2024,258.6,89.9,93.1,35.6,2.2,66.6,296.3,842.3,,43.5,,49.6,43.8628661
19.07.2024,267.7,89.9,96,35.6,2.2,62.6,306.9,861,,46,,50,43.69395758
20.07.2024,266.8,70.5,96.3,35.6,0.5,61.9,266,797.6,,46.1,,50.1,44.63270405
21.07.2024,264.6,69.6,94.7,35.6,2.2,63.7,274.7,805,,45.4,,49.3,43.9791683
22.07.2024,247.6,91.5,94.4,36.7,1.6,65.5,280.3,817.6,,43.9,,50.5,44.09042053
23.07.2024,244.5,93.8,96.5,36.7,2.2,66.5,267.3,807.5,,45.4,,51,45.77247558
24.07.2024,243.6,99.4,97.8,36.6,2.2,65.1,284.7,829.3,,46.7,,51.1,45.54247746
25.07.2024,241,95.4,97.8,36.7,1.6,64.4,271.1,808.1,,47.1,,50.7,47.90805201
26.07.2024,255.6,93.5,97.6,36.7,1.6,65.6,256,806.7,,46.8,,50.9,47.012196
27.07.2024,264.1,73.9,90,36.7,1.1,64.2,230.6,760.5,,45.3,,44.7,44.59638138
28.07.2024,262.4,73.4,89.5,36.7,1.1,63.9,228.6,755.5,,45,,44.5,44.30485224
29.07.2024,262,90.7,95.5,36.7,2.1,65.2,236.4,788.7,,46.9,,48.6,44.1327973
30.07.2024,257.1,91.8,92.8,36.7,2.1,67.8,249.7,798,,44.1,,48.7,44.19301878
31.07.2024,249.9,98.6,95.4,37,2.1,67.1,251.2,801.3,,44.4,,51.1,44.10883713
01.08.2024,260.3,92.9,93.2,35.7,4.3,65.8,244.6,796.7,,42.8,,50.4,44.26320128
02.08.2024,262.7,87.8,93.2,35.7,2.1,64.6,232.3,778.4,,42.4,,50.8,44.76182029
03.08.2024,259.2,62.4,88.9,35.6,2.2,67.1,219.8,735.2,,42.9,,46,44.67718153
04.08.2024,262.2,64.7,88.6,35.6,2.1,67.6,224.8,745.7,,42.6,,46.1,44.01436951
05.08.2024,257.4,91.3,88.3,12.2,4.3,72.9,215.4,741.8,,42,,46.3,43.9229102
06.08.2024,261.8,75.3,90.3,0,4.3,78.2,276.8,786.6,,44,,46.3,43.89707402
07.08.2024,263.1,89.7,88.7,0,3.2,71.7,229.4,745.8,,43,,45.7,43.15662328
08.08.2024,263.6,89.1,85.8,0,3.2,71.3,217.5,730.5,,39.6,,46.2,38.97274962
09.08.2024,267.3,89.5,86.5,0,2.1,71.6,221.8,738.9,,40.7,,45.8,38.65045331
10.08.2024,267.5,89.8,86.6,0,1.1,73.1,200.3,718.4,,40.4,,46.2,40.32216805
11.08.2024,265,85.1,85.2,0,1.1,71.3,200,707.7,,40.2,,45,42.15791661
12.08.2024,266.1,89.2,86.9,27.8,2.1,72.8,236.6,781.6,,41.2,,45.8,41.76744392
13.08.2024,267.3,88.2,89.4,31.2,2.1,75.3,242.4,796,,43.2,,46.2,43.51995763
14.08.2024,272.2,85.8,90.3,32.3,2.1,76.6,243.6,803,,43.5,,46.8,43.51826006
15.08.2024,267,73.5,90.5,32.3,3.2,77.3,245.3,789,,43.2,,47.3,43.54162989
16.08.2024,271.9,72.8,88.8,34.5,5.4,78.5,246.5,798.4,,41.7,,47,46.06954065
17.08.2024,276.5,71.1,89.6,33.9,1.1,76.7,240.2,789,,41.4,,48.2,43.69071165
18.08.2024,276.8,63.3,88.5,33.9,1.1,75.5,247.4,786.5,,40.7,,47.8,42.8190084
19.08.2024,278.5,92.4,87.9,33.9,2.1,77.7,222.3,794.8,,39.9,,47.9,44.46274082
20.08.2024,278.2,94.1,90.4,32.3,1.1,66.9,212.2,775.2,,41.1,,49.3,44.13227848
21.08.2024,279,94.1,91.6,30.9,2.7,66.9,210,775.3,,42.3,,49.3,44.29250338
22.08.2024,278.8,79,91.2,32.5,2.7,67,227.9,779.1,,43.6,,47.7,44.41940094
23.08.2024,269.6,74,92.4,34.3,2.7,64.3,235.4,772.7,,43.3,,49.1,44.36538254
24.08.2024,262.9,73,90.3,36.2,2.7,70.5,208.3,743.9,,41.7,,48.6,44.51033601
25.08.2024,265.1,67.8,89.3,33.5,2.7,71.8,203.9,734,,41.3,,48,43.88347496
26.08.2024,261.4,87.3,92.5,30.1,2.7,71.8,230.6,776.5,,41.9,,50.7,43.24664457
27.08.2024,260.2,93.6,92.6,36.2,2.7,66.3,274.3,825.9,,43.4,,49.2,44.46351181
28.08.2024,256.1,97.9,91.5,31,2.7,61.3,268.9,809.3,,42.5,,49,45.47309444
29.08.2024,232.9,93.4,89.8,30.4,2.7,53.1,277.4,779.7,,40.7,,49.1,43.04180282
30.08.2024,187,92,98.1,30.4,2.7,67.6,270.1,747.9,,47.2,,50.8,44.83440654
31.08.2024,175.4,92.8,97,30.7,2.7,61.5,247.6,707.6,,48.6,,48.4,44.90038652
01.09.2024,169.7,85,93.2,30.7,3.8,59.5,240,682,,48.9,,44.3,44.08451758
02.09.2024,185.8,89.2,95.7,30.3,2.7,35.3,301.4,740.4,,47.3,,48.4,43.65645552
03.09.2024,189.4,54.8,98.8,30.5,2.7,25.1,316.1,717.5,,49.1,,49.7,44.09403104
04.09.2024,189.1,54.5,99.5,30.5,2.7,23.9,316.6,716.9,,49.8,,49.7,44.4991262
05.09.2024,186.5,54.4,100.7,30.5,2.7,21.8,297.7,694.3,,51.5,,49.2,44.76394738
06.09.2024,187.3,54.2,98.4,30.5,2.7,22.7,286.5,682.5,,50.3,,48.1,44.30068764
07.09.2024,165,52.5,92.2,35.7,2.7,24.4,228.6,601,,46.7,,45.5,42.9792524
